it global_time dt rho m1 m2 m3 e tracer_ism tracer_sn rhod1 rhod2 rhod3 rhod4 m1d1 m1d2 m1d3 m1d4 m2d1 m2d2 m2d3 m2d4 m3d1 m3d2 m3d3 m3d4 c1 c2 c3 c4 c5 c6 c7 c8 n1 n2 n3 n4 n5 n6 n7 n8 | Xload Xmemory 'Cell_Updates /second/core' 'Active_Blocks/Core' 'Wct Per Code Time [s]' 'TimeToFinish [hrs]'
   62794  3.70000000E+01  1.19923267E-03   1.09658104E-01  2.14637077E+00  0.00000000E+00  0.00000000E+00  2.24328366E+01  1.59296190E-11  7.68478328E-05  7.92642919E-11  7.10629588E-11  5.39616839E-06  1.06184013E-05  3.06542618E-09  2.94796974E-09  4.38558627E-05  1.41297138E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-01  4.79166667E-01  5.20833333E-02  2.60416667E-02  1.56250000E-02  7.81250000E-03  2.60416667E-03        0      10      23       5       5       6       6       4 |   0.00E+00  0.00E+00  1.54E+05  5.90E+01  1.02E+01  1.78E-01
   62878  3.71000000E+01  1.20218938E-03   1.09152734E-01  2.13273917E+00  0.00000000E+00  0.00000000E+00  2.22489680E+01  1.40681867E-11  7.64950778E-05  7.92642919E-11  7.10443622E-11  5.39615789E-06  1.06183846E-05  3.06542618E-09  2.94796974E-09  4.38558721E-05  1.41296955E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-01  4.79166667E-01  5.20833333E-02  2.60416667E-02  1.56250000E-02  9.11458333E-03  1.30208333E-03        0      10      23       5       5       6       7       2 |   0.00E+00  0.00E+00  1.53E+05  5.80E+01  1.01E+01  1.77E-01
   62962  3.72000000E+01  1.20516596E-03   1.08645828E-01  2.11910221E+00  0.00000000E+00  0.00000000E+00  2.20655123E+01  1.24242812E-11  7.61414199E-05  7.92642919E-11  7.10281002E-11  5.39614098E-06  1.06183769E-05  3.06542618E-09  2.94796974E-09  4.38558071E-05  1.41296932E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-01  4.79166667E-01  5.20833333E-02  2.60416667E-02  1.56250000E-02  9.11458333E-03  1.30208333E-03        0      10      23       5       5       6       7       2 |   0.00E+00  0.00E+00  1.54E+05  5.80E+01  1.00E+01  1.75E-01
   63045  3.73000000E+01  1.20825948E-03   1.08137477E-01  2.10546243E+00  0.00000000E+00  0.00000000E+00  2.18825020E+01  1.09730435E-11  7.57868378E-05  7.92642919E-11  7.08497457E-11  5.39612504E-06  1.06183643E-05  3.06542618E-09  2.93746765E-09  4.38557519E-05  1.41296821E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-01  4.79166667E-01  5.20833333E-02  2.60416667E-02  1.56250000E-02  9.11458333E-03  1.30208333E-03        0      10      23       5       5       6       7       2 |   0.00E+00  0.00E+00  1.53E+05  5.80E+01  1.00E+01  1.74E-01
   63128  3.74000000E+01  1.21138357E-03   1.07627798E-01  2.09182291E+00  0.00000000E+00  0.00000000E+00  2.16999752E+01  9.69233436E-12  7.54313291E-05  7.92642919E-11  7.08255156E-11  5.39612216E-06  1.06183477E-05  3.06542618E-09  2.93746765E-09  4.38558438E-05  1.41296635E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-01  4.79166667E-01  5.20833333E-02  2.60416667E-02  1.56250000E-02  9.11458333E-03  1.30208333E-03        0      10      23       5       5       6       7       2 |   0.00E+00  0.00E+00  1.53E+05  5.80E+01  9.99E+00  1.74E-01
   63211  3.75000000E+01  1.21449015E-03   1.07116908E-01  2.07818674E+00  0.00000000E+00  0.00000000E+00  2.15179707E+01  8.56241021E-12  7.50749050E-05  7.92642919E-11  7.08047669E-11  5.39611485E-06  1.06183394E-05  3.06542618E-09  2.93746765E-09  4.38558840E-05  1.41296599E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-01  4.79166667E-01  5.20833333E-02  2.60416667E-02  1.56250000E-02  9.11458333E-03  1.30208333E-03        0      10      23       5       5       6       7       2 |   0.00E+00  0.00E+00  1.54E+05  5.80E+01  9.94E+00  1.73E-01
   63294  3.76000000E+01  1.21755793E-03   1.06604919E-01  2.06455694E+00  0.00000000E+00  0.00000000E+00  2.13365260E+01  7.56568944E-12  7.47175766E-05  7.92642919E-11  7.07867599E-11  5.39610188E-06  1.06183271E-05  3.06542618E-09  2.93746765E-09  4.38558587E-05  1.41296490E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-01  4.79166667E-01  5.20833333E-02  2.60416667E-02  1.56250000E-02  7.81250000E-03  2.60416667E-03        0      10      23       5       5       6       6       4 |   0.00E+00  0.00E+00  1.56E+05  5.90E+01  9.94E+00  1.72E-01
   63377  3.77000000E+01  1.22067522E-03   1.06091931E-01  2.05093615E+00  0.00000000E+00  0.00000000E+00  2.11556744E+01  6.68652007E-12  7.43593678E-05  7.92642919E-11  7.07709354E-11  5.39608189E-06  1.06183105E-05  3.06542618E-09  2.93746765E-09  4.38557523E-05  1.41296301E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-01  4.79166667E-01  5.20833333E-02  2.60416667E-02  1.56250000E-02  7.81250000E-03  2.60416667E-03        0      10      23       5       5       6       6       4 |   0.00E+00  0.00E+00  1.52E+05  5.90E+01  1.02E+01  1.76E-01
   63459  3.78000000E+01  1.22380676E-03   1.05578025E-01  2.03732658E+00  0.00000000E+00  0.00000000E+00  2.09754426E+01  5.91099449E-12  7.40003170E-05  7.92642919E-11  7.05844333E-11  5.39607367E-06  1.06183017E-05  3.06542618E-09  2.92671952E-09  4.38557784E-05  1.41296251E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-01  4.79166667E-01  5.20833333E-02  2.60416667E-02  1.56250000E-02  7.81250000E-03  2.60416667E-03        0      10      23       5       5       6       6       4 |   0.00E+00  0.00E+00  1.52E+05  5.90E+01  1.01E+01  1.75E-01
   63541  3.79000000E+01  1.22694492E-03   1.05063283E-01  2.02373031E+00  0.00000000E+00  0.00000000E+00  2.07958553E+01  5.22679767E-12  7.36404961E-05  7.92642919E-11  7.05611301E-11  5.39606919E-06  1.06182894E-05  3.06542618E-09  2.92671952E-09  4.38558457E-05  1.41296139E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-01  4.79166667E-01  5.20833333E-02  2.60416667E-02  1.56250000E-02  7.81250000E-03  2.60416667E-03        0      10      23       5       5       6       6       4 |   0.00E+00  0.00E+00  1.52E+05  5.90E+01  1.01E+01  1.75E-01
   63623  3.80000000E+01  1.23007391E-03   1.04547783E-01  2.01014938E+00  0.00000000E+00  0.00000000E+00  2.06169364E+01  4.62304790E-12  7.32799920E-05  7.92642919E-11  7.05410678E-11  5.39605977E-06  1.06182727E-05  3.06542618E-09  2.92671952E-09  4.38558558E-05  1.41295944E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-01  4.79166667E-01  5.20833333E-02  2.60416667E-02  1.56250000E-02  7.81250000E-03  2.60416667E-03        0      10      23       5       5       6       6       4 |   0.00E+00  0.00E+00  1.52E+05  5.90E+01  1.01E+01  1.74E-01
   63705  3.81000000E+01  1.23324367E-03   1.04031603E-01  1.99658579E+00  0.00000000E+00  0.00000000E+00  2.04387092E+01  4.09014374E-12  7.29188908E-05  7.92642919E-11  7.05235690E-11  5.39604415E-06  1.06182634E-05  3.06542618E-09  2.92671952E-09  4.38557942E-05  1.41295883E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-01  4.79166667E-01  5.20833333E-02  2.60416667E-02  1.82291667E-02  5.20833333E-03  2.60416667E-03        0      10      23       5       5       7       4       4 |   0.00E+00  0.00E+00  1.50E+05  5.80E+01  1.00E+01  1.73E-01
   63786  3.82000000E+01  1.23646148E-03   1.03514811E-01  1.98304127E+00  0.00000000E+00  0.00000000E+00  2.02611934E+01  3.61961617E-12  7.25572695E-05  7.92642919E-11  7.03401004E-11  5.39602292E-06  1.06182513E-05  3.06542618E-09  2.91569700E-09  4.38556676E-05  1.41295770E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-01  4.79166667E-01  5.20833333E-02  2.60416667E-02  1.82291667E-02  5.20833333E-03  2.60416667E-03        0      10      23       5       5       7       4       4 |   0.00E+00  0.00E+00  1.54E+05  5.80E+01  9.76E+00  1.68E-01
   63867  3.83000000E+01  1.23970102E-03   1.02997468E-01  1.96951735E+00  0.00000000E+00  0.00000000E+00  2.00844057E+01  3.20400777E-12  7.21951980E-05  7.92642919E-11  7.03137303E-11  5.39602093E-06  1.06182348E-05  3.06542618E-09  2.91569700E-09  4.38557584E-05  1.41295582E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.58333333E-01  4.37500000E-01  5.20833333E-02  2.60416667E-02  1.82291667E-02  5.20833333E-03  2.60416667E-03        0      11      21       5       5       7       4       4 |   0.00E+00  0.00E+00  1.51E+05  5.70E+01  9.73E+00  1.67E-01
   63948  3.84000000E+01  1.24295890E-03   1.02479633E-01  1.95601546E+00  0.00000000E+00  0.00000000E+00  1.99083614E+01  2.83675726E-12  7.18327409E-05  7.92642919E-11  7.02912196E-11  5.39601471E-06  1.06182249E-05  3.06542618E-09  2.91569700E-09  4.38558000E-05  1.41295516E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.58333333E-01  4.37500000E-01  5.20833333E-02  2.60416667E-02  1.82291667E-02  5.20833333E-03  2.60416667E-03        0      11      21       5       5       7       4       4 |   0.00E+00  0.00E+00  1.53E+05  5.70E+01  9.62E+00  1.65E-01
   64029  3.85000000E+01  1.24623560E-03   1.01961363E-01  1.94253699E+00  0.00000000E+00  0.00000000E+00  1.97330747E+01  2.51209427E-12  7.14699572E-05  7.92642919E-11  7.02717416E-11  5.39600305E-06  1.06182129E-05  3.06542618E-09  2.91569700E-09  4.38557787E-05  1.41295411E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.58333333E-01  4.37500000E-01  5.20833333E-02  2.60416667E-02  1.82291667E-02  5.20833333E-03  2.60416667E-03        0      11      21       5       5       7       4       4 |   0.00E+00  0.00E+00  1.53E+05  5.70E+01  9.57E+00  1.64E-01
   64110  3.86000000E+01  1.24951844E-03   1.01442711E-01  1.92908321E+00  0.00000000E+00  0.00000000E+00  1.95585584E+01  2.22494612E-12  7.11068999E-05  7.92642919E-11  7.02546726E-11  5.39598462E-06  1.06181964E-05  3.06542618E-09  2.91569700E-09  4.38556794E-05  1.41295224E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.58333333E-01  4.37500000E-01  5.20833333E-02  2.60416667E-02  1.82291667E-02  5.20833333E-03  2.60416667E-03        0      11      21       5       5       7       4       4 |   0.00E+00  0.00E+00  1.53E+05  5.70E+01  9.52E+00  1.62E-01
   64190  3.87000000E+01  1.25277175E-03   1.00923733E-01  1.91565540E+00  0.00000000E+00  0.00000000E+00  1.93848248E+01  1.97085979E-12  7.07436167E-05  7.92642919E-11  7.00626158E-11  5.39597042E-06  1.06181860E-05  3.06542618E-09  2.90434090E-09  4.38556269E-05  1.41295149E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.58333333E-01  4.37500000E-01  5.20833333E-02  2.60416667E-02  1.82291667E-02  5.20833333E-03  2.60416667E-03        0      11      21       5       5       7       4       4 |   0.00E+00  0.00E+00  1.54E+05  5.70E+01  9.43E+00  1.61E-01
   64270  3.88000000E+01  1.25585136E-03   1.00404489E-01  1.90225494E+00  0.00000000E+00  0.00000000E+00  1.92118870E+01  1.74593055E-12  7.03801500E-05  7.92642919E-11  7.00372055E-11  5.39596699E-06  1.06181742E-05  3.06542618E-09  2.90434090E-09  4.38556957E-05  1.41295046E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.58333333E-01  4.37500000E-01  5.20833333E-02  2.60416667E-02  1.82291667E-02  5.20833333E-03  2.60416667E-03        0      11      21       5       5       7       4       4 |   0.00E+00  0.00E+00  1.53E+05  5.70E+01  9.48E+00  1.61E-01
   64350  3.89000000E+01  1.25894281E-03   9.98850559E-02  1.88888369E+00  0.00000000E+00  0.00000000E+00  1.90397645E+01  1.54673856E-12  7.00165459E-05  7.92642919E-11  7.00154019E-11  5.39595887E-06  1.06181576E-05  3.06542618E-09  2.90434090E-09  4.38557100E-05  1.41294856E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.58333333E-01  4.37500000E-01  5.20833333E-02  2.60416667E-02  1.82291667E-02  5.20833333E-03  2.60416667E-03        0      11      21       5       5       7       4       4 |   0.00E+00  0.00E+00  1.53E+05  5.70E+01  9.47E+00  1.61E-01
   64430  3.90000000E+01  1.26206402E-03   9.93654873E-02  1.87554292E+00  0.00000000E+00  0.00000000E+00  1.88684706E+01  1.37027455E-12  6.96528314E-05  7.92642919E-11  6.99964442E-11  5.39594479E-06  1.06181468E-05  3.06542618E-09  2.90434090E-09  4.38556557E-05  1.41294770E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.58333333E-01  4.37500000E-01  5.20833333E-02  2.60416667E-02  1.82291667E-02  5.20833333E-03  2.60416667E-03        0      11      21       5       5       7       4       4 |   0.00E+00  0.00E+00  1.53E+05  5.70E+01  9.43E+00  1.60E-01
   64510  3.91000000E+01  1.26525153E-03   9.88458426E-02  1.86223396E+00  0.00000000E+00  0.00000000E+00  1.86980175E+01  1.21389714E-12  6.92890267E-05  7.92642919E-11  6.99797564E-11  5.39592337E-06  1.06181352E-05  3.06542618E-09  2.90434090E-09  4.38555170E-05  1.41294669E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  5.00000000E-01  3.95833333E-01  5.20833333E-02  2.60416667E-02  1.82291667E-02  5.20833333E-03  2.60416667E-03        0      12      19       5       5       7       4       4 |   0.00E+00  0.00E+00  1.53E+05  5.60E+01  9.24E+00  1.56E-01
   64589  3.92000000E+01  1.26844114E-03   9.83262004E-02  1.84895860E+00  0.00000000E+00  0.00000000E+00  1.85284230E+01  1.07528902E-12  6.89251712E-05  7.92642919E-11  6.97792146E-11  5.39591691E-06  1.06181190E-05  3.06542618E-09  2.89274449E-09  4.38555471E-05  1.41294484E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  5.00000000E-01  3.95833333E-01  5.20833333E-02  2.60416667E-02  1.82291667E-02  5.20833333E-03  2.60416667E-03        0      12      19       5       5       7       4       4 |   0.00E+00  0.00E+00  1.55E+05  5.60E+01  9.14E+00  1.54E-01
   64668  3.93000000E+01  1.27162968E-03   9.78066401E-02  1.83571866E+00  0.00000000E+00  0.00000000E+00  1.83597059E+01  9.52409648E-13  6.85613155E-05  7.92642919E-11  6.97546722E-11  5.39591189E-06  1.06181075E-05  3.06542618E-09  2.89274449E-09  4.38555923E-05  1.41294385E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  5.00000000E-01  3.95833333E-01  5.20833333E-02  2.60416667E-02  1.82291667E-02  5.20833333E-03  2.60416667E-03        0      12      19       5       5       7       4       4 |   0.00E+00  0.00E+00  1.53E+05  5.60E+01  9.19E+00  1.55E-01
   64747  3.94000000E+01  1.27481667E-03   9.72872382E-02  1.82251589E+00  0.00000000E+00  0.00000000E+00  1.81918837E+01  8.43459334E-13  6.81975121E-05  7.92642919E-11  6.97335081E-11  5.39590170E-06  1.06180961E-05  3.06542618E-09  2.89274449E-09  4.38555778E-05  1.41294284E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  5.00000000E-01  3.95833333E-01  5.20833333E-02  2.60416667E-02  1.82291667E-02  5.20833333E-03  2.60416667E-03        0      12      19       5       5       7       4       4 |   0.00E+00  0.00E+00  1.54E+05  5.60E+01  9.16E+00  1.54E-01
   64826  3.95000000E+01  1.27800197E-03   9.67680705E-02  1.80935201E+00  0.00000000E+00  0.00000000E+00  1.80249735E+01  7.46850202E-13  6.78338151E-05  7.92642919E-11  6.97150204E-11  5.39588503E-06  1.06180596E-05  3.06542618E-09  2.89274449E-09  4.38554889E-05  1.41293732E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  5.41666667E-01  3.54166667E-01  5.20833333E-02  2.60416667E-02  1.82291667E-02  5.20833333E-03  2.60416667E-03        0      13      17       5       5       7       4       4 |   0.00E+00  0.00E+00  1.53E+05  5.50E+01  9.03E+00  1.52E-01
   64905  3.96000000E+01  1.28118540E-03   9.62492142E-02  1.79622876E+00  0.00000000E+00  0.00000000E+00  1.78589928E+01  6.61180618E-13  6.74702814E-05  7.92642919E-11  6.95178669E-11  5.39586445E-06  1.06180495E-05  3.06542618E-09  2.88090109E-09  4.38553548E-05  1.41293653E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  5.41666667E-01  3.54166667E-01  5.20833333E-02  2.60416667E-02  1.82291667E-02  5.20833333E-03  2.60416667E-03        0      13      17       5       5       7       4       4 |   0.00E+00  0.00E+00  1.53E+05  5.50E+01  8.98E+00  1.51E-01
   64983  3.97000000E+01  1.28436737E-03   9.57307483E-02  1.78314792E+00  0.00000000E+00  0.00000000E+00  1.76939589E+01  5.85212580E-13  6.71069711E-05  7.92642919E-11  6.94900390E-11  5.39586215E-06  1.06180185E-05  3.06542618E-09  2.88090109E-09  4.38554267E-05  1.41293200E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  5.41666667E-01  3.54166667E-01  5.20833333E-02  2.60416667E-02  2.08333333E-02  2.60416667E-03  2.60416667E-03        0      13      17       5       5       8       2       4 |   0.00E+00  0.00E+00  1.52E+05  5.40E+01  8.86E+00  1.48E-01
   65061  3.98000000E+01  1.28754870E-03   9.52127532E-02  1.77011128E+00  0.00000000E+00  0.00000000E+00  1.75298894E+01  5.17851477E-13  6.67439455E-05  7.92642919E-11  6.94662496E-11  5.39585541E-06  1.06179857E-05  3.06542618E-09  2.88090109E-09  4.38554474E-05  1.41292711E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  5.41666667E-01  3.54166667E-01  5.20833333E-02  2.60416667E-02  2.08333333E-02  2.60416667E-03  2.60416667E-03        0      13      17       5       5       8       2       4 |   0.00E+00  0.00E+00  1.53E+05  5.40E+01  8.80E+00  1.47E-01
   65139  3.99000000E+01  1.29072952E-03   9.46953090E-02  1.75712061E+00  0.00000000E+00  0.00000000E+00  1.73668018E+01  4.58128521E-13  6.63812664E-05  7.92642919E-11  6.94456385E-11  5.39584302E-06  1.06179724E-05  3.06542618E-09  2.88090109E-09  4.38554031E-05  1.41292572E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  5.41666667E-01  3.54166667E-01  5.20833333E-02  2.60416667E-02  2.08333333E-02  2.60416667E-03  2.60416667E-03        0      13      17       5       5       8       2       4 |   0.00E+00  0.00E+00  1.53E+05  5.40E+01  8.77E+00  1.46E-01
